country,year_month,monthly_vaccinations,monthly_vaccinations_per_million,people_vaccinated,people_vaccinated_per_hundred
El Salvador,"(2021, 3)",62359.0,9565.0,99855.0,1.53
El Salvador,"(2021, 4)",724426.0,111134.0,839870.0,12.88
El Salvador,"(2021, 5)",1045927.0,160455.0,1140890.0,17.5
El Salvador,"(2021, 6)",883280.0,135504.0,1585582.0,24.32
El Salvador,"(2021, 7)",1435262.0,220183.0,2821728.0,43.29
El Salvador,"(2021, 8)",1952409.0,299521.0,3539933.0,54.31
El Salvador,"(2021, 9)",1306505.0,200432.0,4107518.0,63.01
El Salvador,"(2021, 10)",1080511.0,165758.0,4314392.0,66.19
El Salvador,"(2021, 11)",639426.0,98093.0,4428668.0,67.94
El Salvador,"(2021, 12)",459942.0,70560.0,4483699.0,68.78
El Salvador,"(2022, 1)",363133.0,55708.0,4533437.0,69.55
El Salvador,"(2022, 2)",224898.0,34499.0,4569063.0,70.09
El Salvador,"(2022, 3)",162279.0,24897.0,4582343.0,70.3
England,"(2021, 1)",5600174.0,99030.0,8082355.0,14.29
England,"(2021, 2)",9377418.0,165826.0,17212804.0,30.44
England,"(2021, 3)",11861175.0,209749.0,26454219.0,46.78
England,"(2021, 4)",11288945.0,199627.0,28771540.0,50.88
England,"(2021, 5)",13772946.0,243555.0,33009444.0,58.37
England,"(2021, 6)",10944914.0,193546.0,37618263.0,66.52
England,"(2021, 7)",6125773.0,108323.0,39290667.0,69.48
England,"(2021, 8)",5096515.0,90125.0,40339022.0,71.33
England,"(2021, 9)",2708199.0,47887.0,40979175.0,72.47
England,"(2021, 10)",7627799.0,134887.0,41893685.0,74.08
England,"(2021, 11)",10050325.0,177726.0,42806590.0,75.7
England,"(2021, 12)",14801300.0,261738.0,43513898.0,76.95
England,"(2022, 1)",4586221.0,81099.0,44018188.0,77.84
England,"(2022, 2)",1514690.0,26785.0,44257667.0,78.26
England,"(2022, 3)",942034.0,16658.0,44377784.0,78.48
Equatorial Guinea,"(2021, 3)",6540.0,4516.0,9748.0,0.67
Equatorial Guinea,"(2021, 4)",61159.0,42183.0,64646.0,4.46
Equatorial Guinea,"(2021, 5)",144362.0,99575.0,148085.0,10.21
Equatorial Guinea,"(2021, 6)",45652.0,31484.0,150609.0,10.39
Equatorial Guinea,"(2021, 7)",42177.0,29091.0,179210.0,12.36
Equatorial Guinea,"(2021, 8)",41141.0,28376.0,197657.0,13.63
Equatorial Guinea,"(2021, 9)",46216.0,31875.0,225011.0,15.52
Equatorial Guinea,"(2021, 10)",37037.0,25543.0,241589.0,16.66
Equatorial Guinea,"(2021, 11)",15770.0,10879.0,247515.0,17.07
Equatorial Guinea,"(2021, 12)",7644.0,5271.0,249276.0,17.19
Equatorial Guinea,"(2022, 1)",4713.0,3248.0,251474.0,17.34
Equatorial Guinea,"(2022, 2)",5812.0,4000.0,257526.0,17.76
Equatorial Guinea,"(2022, 3)",9060.0,6253.0,262703.0,18.12
Estonia,"(2020, 12)",1797.0,1356.0,2475.0,0.19
Estonia,"(2021, 1)",32916.0,24837.0,28079.0,2.12
Estonia,"(2021, 2)",69830.0,52698.0,78595.0,5.93
Estonia,"(2021, 3)",152415.0,115011.0,202949.0,15.31
Estonia,"(2021, 4)",171859.0,129686.0,336634.0,25.4
Estonia,"(2021, 5)",257481.0,194293.0,472313.0,35.64
Estonia,"(2021, 6)",248059.0,187190.0,559137.0,42.19
Estonia,"(2021, 7)",185828.0,140228.0,638275.0,48.16
Estonia,"(2021, 8)",140956.0,106365.0,726870.0,54.85
Estonia,"(2021, 9)",102533.0,77371.0,758172.0,57.21
Estonia,"(2021, 10)",98601.0,74405.0,795531.0,60.03
Estonia,"(2021, 11)",185298.0,139828.0,827753.0,62.46
Estonia,"(2021, 12)",150201.0,113341.0,842203.0,63.55
Estonia,"(2022, 1)",116882.0,88200.0,854404.0,64.47
Estonia,"(2022, 2)",38348.0,28940.0,857345.0,64.7
Estonia,"(2022, 3)",18328.0,13830.0,859186.0,64.84
Eswatini,"(2021, 3)",3377.0,2880.0,0.0,0.0
Eswatini,"(2021, 4)",41593.0,35475.0,34897.0,2.98
Eswatini,"(2021, 5)",3698.0,3156.0,35227.0,3.0
Eswatini,"(2021, 6)",8781.0,7501.0,37231.0,3.18
Eswatini,"(2021, 7)",18763.0,16002.0,38326.0,3.27
Eswatini,"(2021, 8)",133352.0,113745.0,96175.0,8.2
Eswatini,"(2021, 9)",45802.0,39066.0,217532.0,18.55
Eswatini,"(2021, 10)",29591.0,25242.0,243248.0,20.75
Eswatini,"(2021, 11)",38674.0,32987.0,271668.0,23.17
Eswatini,"(2021, 12)",86231.0,73555.0,334088.0,28.5
Eswatini,"(2022, 1)",68493.0,58423.0,366076.0,31.23
Eswatini,"(2022, 2)",25791.0,21998.0,380363.0,32.44
Eswatini,"(2022, 3)",13936.0,11882.0,387509.0,33.05
Ethiopia,"(2021, 4)",702046.0,5953.0,1114500.0,0.95
Ethiopia,"(2021, 5)",744002.0,6311.0,1813739.0,1.54
Ethiopia,"(2021, 6)",218302.0,1855.0,2019163.0,1.71
Ethiopia,"(2021, 7)",198310.0,1681.0,2217097.0,1.88
Ethiopia,"(2021, 8)",230365.0,1955.0,2326531.0,1.97
Ethiopia,"(2021, 9)",1154701.0,9795.0,2853785.0,2.42
Ethiopia,"(2021, 10)",989823.0,8397.0,3515870.0,2.98
Ethiopia,"(2021, 11)",3708839.0,31461.0,7864977.0,6.67
Ethiopia,"(2021, 12)",2603195.0,22084.0,9344163.0,7.93
Ethiopia,"(2022, 1)",90151.0,765.0,9372085.0,7.95
Ethiopia,"(2022, 2)",11849297.0,100525.0,19881897.0,16.87
Ethiopia,"(2022, 3)",6482478.0,54992.0,24486746.0,20.77
Faeroe Islands,"(2021, 1)",166.0,3384.0,3993.0,8.14
Faeroe Islands,"(2021, 2)",2700.0,55042.0,4190.0,8.54
Faeroe Islands,"(2021, 3)",3616.0,73719.0,6641.0,13.54
Faeroe Islands,"(2021, 4)",8872.0,180870.0,14458.0,29.47
Faeroe Islands,"(2021, 5)",12760.0,260127.0,20712.0,42.22
Faeroe Islands,"(2021, 6)",14680.0,299271.0,28443.0,57.98
Faeroe Islands,"(2021, 7)",16872.0,343954.0,34657.0,70.65
Faeroe Islands,"(2021, 8)",7423.0,151326.0,36711.0,74.84
Faeroe Islands,"(2021, 9)",3326.0,67803.0,38109.0,77.69
Faeroe Islands,"(2021, 10)",2974.0,60631.0,39719.0,80.97
Faeroe Islands,"(2021, 11)",8319.0,169598.0,40205.0,81.96
Faeroe Islands,"(2021, 12)",9616.0,196039.0,41437.0,84.47
Faeroe Islands,"(2022, 1)",7885.0,160742.0,41686.0,84.98
Faeroe Islands,"(2022, 2)",855.0,17431.0,41715.0,85.04
Falkland Islands,"(2021, 2)",2341.0,663545.0,1732.0,49.09
Falkland Islands,"(2021, 3)",786.0,222783.0,2187.0,61.99
Falkland Islands,"(2021, 4)",1806.0,511908.0,2632.0,74.6
Fiji,"(2021, 3)",3262.0,3612.0,0.0,0.0
Fiji,"(2021, 4)",65783.0,72853.0,56000.0,6.2
Fiji,"(2021, 5)",52874.0,58555.0,107014.0,11.85
Fiji,"(2021, 6)",189315.0,209675.0,278954.0,30.9
Fiji,"(2021, 7)",245349.0,271736.0,441171.0,48.86
Fiji,"(2021, 8)",251905.0,278994.0,558944.0,61.91
Fiji,"(2021, 9)",203229.0,225085.0,591293.0,65.49
Fiji,"(2021, 10)",164981.0,182725.0,624413.0,69.16
Fiji,"(2021, 11)",52168.0,57779.0,651320.0,72.14
Fiji,"(2021, 12)",41960.0,46473.0,661452.0,73.26
Fiji,"(2022, 1)",8281.0,9171.0,664978.0,73.65
Fiji,"(2022, 2)",8339.0,9238.0,667739.0,73.96
Fiji,"(2022, 3)",20687.0,22914.0,680784.0,75.4
Finland,"(2021, 1)",165841.0,29894.0,157155.0,2.83
Finland,"(2021, 2)",279706.0,50414.0,391462.0,7.06
Finland,"(2021, 3)",523288.0,94312.0,861351.0,15.52
Finland,"(2021, 4)",822816.0,148300.0,1556841.0,28.06
Finland,"(2021, 5)",1108182.0,199729.0,2469560.0,44.51
Finland,"(2021, 6)",1338301.0,241205.0,3229102.0,58.2
Finland,"(2021, 7)",1292511.0,232954.0,3639933.0,65.6
Finland,"(2021, 8)",1247672.0,224871.0,4021577.0,72.48
Finland,"(2021, 9)",807243.0,145491.0,4128549.0,74.41
Finland,"(2021, 10)",589998.0,106336.0,4232878.0,76.29
Finland,"(2021, 11)",425879.0,76756.0,4275263.0,77.05
Finland,"(2021, 12)",907902.0,163634.0,,
Finland,"(2022, 1)",1336554.0,240893.0,4388583.0,79.1
Finland,"(2022, 2)",605283.0,109094.0,4458538.0,80.36
Finland,"(2022, 3)",230839.0,41603.0,4505614.0,81.21
France,"(2020, 12)",2092.0,32.0,2403.0,0.0
France,"(2021, 1)",1526347.0,22639.0,1677350.0,2.49
France,"(2021, 2)",2912930.0,43206.0,3149914.0,4.67
France,"(2021, 3)",6463023.0,95859.0,8865364.0,13.15
France,"(2021, 4)",10130340.0,150253.0,16054894.0,23.81
France,"(2021, 5)",14968233.0,222008.0,26397427.0,39.15
France,"(2021, 6)",17385155.0,257858.0,34569285.0,51.27
France,"(2021, 7)",19224251.0,285133.0,43052902.0,63.86
France,"(2021, 8)",14842494.0,220144.0,49075244.0,72.79
France,"(2021, 9)",7660352.0,113618.0,50876674.0,75.46
France,"(2021, 10)",4379568.0,64959.0,51759281.0,76.77
France,"(2021, 11)",5776303.0,85675.0,52395602.0,77.71
France,"(2021, 12)",17379238.0,257768.0,53082539.0,78.73
France,"(2022, 1)",13439672.0,199338.0,53779458.0,79.77
France,"(2022, 2)",4540434.0,67343.0,53952286.0,80.02
France,"(2022, 3)",955870.0,14179.0,53993210.0,80.08
French Polynesia,"(2021, 2)",7012.0,24821.0,5930.0,2.1
French Polynesia,"(2021, 3)",19706.0,69745.0,22648.0,8.02
French Polynesia,"(2021, 4)",33738.0,119413.0,39107.0,13.84
French Polynesia,"(2021, 5)",36818.0,130316.0,55606.0,19.68
French Polynesia,"(2021, 6)",31887.0,112860.0,71242.0,25.22
French Polynesia,"(2021, 7)",24721.0,87495.0,83210.0,29.45
French Polynesia,"(2021, 8)",70004.0,247773.0,133302.0,47.18
French Polynesia,"(2021, 9)",63809.0,225847.0,152157.0,53.85
French Polynesia,"(2021, 10)",14740.0,52172.0,156445.0,55.37
French Polynesia,"(2021, 11)",13195.0,46700.0,162831.0,57.63
French Polynesia,"(2021, 12)",13902.0,49205.0,169995.0,60.17
French Polynesia,"(2022, 1)",14042.0,49697.0,176934.0,62.62
French Polynesia,"(2022, 2)",12521.0,44316.0,183875.0,65.08
French Polynesia,"(2022, 3)",9356.0,33111.0,186250.0,65.92
Gabon,"(2021, 3)",297.0,126.0,301.0,0.01
Gabon,"(2021, 4)",9713.0,4262.0,8035.0,0.35
Gabon,"(2021, 5)",12037.0,5276.0,14352.0,0.63
Gabon,"(2021, 6)",31634.0,13880.0,38496.0,1.69
Gabon,"(2021, 7)",38816.0,17033.0,52830.0,2.32
Gabon,"(2021, 8)",43615.0,19138.0,77761.0,3.41
Gabon,"(2021, 9)",43200.0,18954.0,102256.0,4.49
Gabon,"(2021, 10)",43789.0,19216.0,125912.0,5.53
Gabon,"(2021, 11)",70185.0,30800.0,166353.0,7.3
Gabon,"(2021, 12)",146616.0,64344.0,219775.0,9.64
Gabon,"(2022, 1)",82628.0,36263.0,277616.0,12.18
Gabon,"(2022, 2)",24683.0,10832.0,,
Gabon,"(2022, 3)",1581.0,697.0,297308.0,13.05
Gambia,"(2021, 3)",6640.0,2671.0,5345.0,0.21
Gambia,"(2021, 4)",16136.0,6486.0,20922.0,0.84
Gambia,"(2021, 5)",6709.0,2701.0,29148.0,1.17
Gambia,"(2021, 6)",13522.0,5435.0,31150.0,1.25
Gambia,"(2021, 7)",48394.0,19466.0,31254.0,1.26
Gambia,"(2021, 8)",103283.0,41541.0,177168.0,7.12
Gambia,"(2021, 9)",14454.0,5812.0,184817.0,7.43
Gambia,"(2021, 10)",53137.0,21371.0,234467.0,9.43
Gambia,"(2021, 11)",8305.0,3338.0,236834.0,9.52
Gambia,"(2021, 12)",25811.0,10376.0,263056.0,10.58
Gambia,"(2022, 1)",57619.0,23161.0,317855.0,12.78
Gambia,"(2022, 2)",9352.0,3768.0,330027.0,13.27
Gambia,"(2022, 3)",833.0,339.0,331266.0,13.32
Georgia,"(2021, 3)",6056.0,1516.0,7822.0,0.2
Georgia,"(2021, 4)",35326.0,8875.0,39274.0,0.99
Georgia,"(2021, 5)",88816.0,22316.0,112813.0,2.83
Georgia,"(2021, 6)",124061.0,31174.0,161580.0,4.06
Georgia,"(2021, 7)",193019.0,48499.0,323837.0,8.14
Georgia,"(2021, 8)",695142.0,174670.0,802083.0,20.15
Georgia,"(2021, 9)",617972.0,155279.0,978640.0,24.59
Georgia,"(2021, 10)",203266.0,51073.0,1013828.0,25.47
Georgia,"(2021, 11)",188063.0,47254.0,1160258.0,29.15
Georgia,"(2021, 12)",339160.0,85222.0,1363896.0,34.27
Georgia,"(2022, 1)",207197.0,52063.0,1500847.0,37.71
Georgia,"(2022, 2)",116063.0,29164.0,1573695.0,39.54
Georgia,"(2022, 3)",39605.0,9952.0,1600698.0,40.22
Germany,"(2020, 12)",142596.0,1699.0,206545.0,0.25
Germany,"(2021, 1)",2223663.0,26506.0,1942436.0,2.32
Germany,"(2021, 2)",3582328.0,42696.0,4149734.0,4.95
Germany,"(2021, 3)",7438283.0,88654.0,9972520.0,11.89
Germany,"(2021, 4)",13988365.0,166725.0,23248168.0,27.71
Germany,"(2021, 5)",21843094.0,260345.0,36184004.0,43.13
Germany,"(2021, 6)",24290218.0,289511.0,46489278.0,55.41
Germany,"(2021, 7)",18209727.0,217040.0,51753120.0,61.68
Germany,"(2021, 8)",10085226.0,120208.0,54569865.0,65.04
Germany,"(2021, 9)",5841917.0,69629.0,56776900.0,67.67
Germany,"(2021, 10)",4258440.0,50756.0,57868510.0,68.97
Germany,"(2021, 11)",10278872.0,122515.0,59673098.0,71.12
Germany,"(2021, 12)",26776424.0,319145.0,61844345.0,73.71
Germany,"(2022, 1)",15736014.0,187555.0,63102336.0,75.21
Germany,"(2022, 2)",5188853.0,61844.0,63484901.0,75.67
Germany,"(2022, 3)",2019973.0,24078.0,63664250.0,75.88
Ghana,"(2021, 3)",615002.0,19385.0,500000.0,1.58
Ghana,"(2021, 4)",318042.0,10024.0,846588.0,2.67
Ghana,"(2021, 5)",218851.0,6886.0,852047.0,2.69
Ghana,"(2021, 6)",181105.0,5705.0,852047.0,2.69
Ghana,"(2021, 7)",75388.0,2378.0,865422.0,2.73
Ghana,"(2021, 8)",173290.0,5456.0,,
Ghana,"(2021, 9)",361616.0,11392.0,865422.0,2.73
Ghana,"(2021, 10)",1107270.0,34893.0,2149123.0,6.77
Ghana,"(2021, 11)",633116.0,19955.0,2651463.0,8.36
Ghana,"(2021, 12)",4455599.0,140407.0,5774413.0,18.2
Ghana,"(2022, 1)",2892635.0,91158.0,6877682.0,21.67
Ghana,"(2022, 2)",1573506.0,49592.0,8793591.0,27.71
Ghana,"(2022, 3)",0.0,0.0,,
Gibraltar,"(2021, 1)",14655.0,434985.0,12886.0,38.25
Gibraltar,"(2021, 2)",22467.0,666857.0,23518.0,69.8
Gibraltar,"(2021, 3)",24148.0,716750.0,31739.0,94.21
Gibraltar,"(2021, 4)",10822.0,321213.0,37504.0,111.32
Gibraltar,"(2021, 5)",7596.0,225459.0,39080.0,116.0
Gibraltar,"(2021, 6)",964.0,28612.0,39235.0,116.46
Gibraltar,"(2021, 7)",359.0,10656.0,39340.0,116.77
Gibraltar,"(2021, 8)",399.0,11839.0,39629.0,117.62
Gibraltar,"(2021, 9)",690.0,20479.0,39951.0,118.58
Gibraltar,"(2021, 10)",8862.0,263037.0,40547.0,120.35
Gibraltar,"(2021, 11)",9169.0,272151.0,40914.0,121.44
Gibraltar,"(2021, 12)",10859.0,322312.0,41173.0,122.21
Gibraltar,"(2022, 1)",2551.0,75721.0,41356.0,122.75
Gibraltar,"(2022, 2)",1978.0,58710.0,41902.0,124.37
Gibraltar,"(2022, 3)",2541.0,75422.0,42034.0,124.76
Greece,"(2020, 12)",1899.0,184.0,2339.0,0.02
Greece,"(2021, 1)",233082.0,22473.0,232399.0,2.24
Greece,"(2021, 2)",589308.0,56823.0,572174.0,5.52
Greece,"(2021, 3)",796867.0,76838.0,1092633.0,10.54
Greece,"(2021, 4)",1335242.0,128751.0,2153560.0,20.77
Greece,"(2021, 5)",2425778.0,233905.0,3647975.0,35.18
Greece,"(2021, 6)",2728955.0,263138.0,4839188.0,46.66
Greece,"(2021, 7)",2247042.0,216672.0,5705615.0,55.02
Greece,"(2021, 8)",973123.0,93836.0,6056183.0,58.4
Greece,"(2021, 9)",764192.0,73686.0,6445279.0,62.15
Greece,"(2021, 10)",749304.0,72253.0,6638876.0,64.02
Greece,"(2021, 11)",1456265.0,140421.0,7047587.0,67.96
Greece,"(2021, 12)",2912657.0,280851.0,7469369.0,72.02
Greece,"(2022, 1)",2018308.0,194613.0,7755916.0,74.79
Greece,"(2022, 2)",860597.0,82984.0,7858917.0,75.78
Greece,"(2022, 3)",378299.0,36476.0,7896367.0,76.14
Greenland,"(2021, 1)",308.0,5416.0,2584.0,4.54
Greenland,"(2021, 2)",2156.0,37912.0,,
Greenland,"(2021, 3)",3361.0,59099.0,3927.0,6.91
Greenland,"(2021, 4)",5293.0,93075.0,8867.0,15.59
Greenland,"(2021, 5)",7640.0,134347.0,14036.0,24.68
Greenland,"(2021, 6)",15084.0,265241.0,28030.0,49.29
Greenland,"(2021, 7)",22898.0,402651.0,36324.0,63.87
Greenland,"(2021, 8)",12837.0,225732.0,39878.0,70.12
Greenland,"(2021, 9)",3697.0,65017.0,,
Greenland,"(2021, 10)",1489.0,26181.0,40121.0,70.55
Greenland,"(2021, 11)",564.0,9922.0,40224.0,70.73
Greenland,"(2021, 12)",815.0,14332.0,40447.0,71.12
Greenland,"(2022, 1)",1014.0,17831.0,41183.0,72.42
Greenland,"(2022, 2)",203.0,3569.0,41229.0,72.5
Greenland,"(2022, 3)",14.0,245.0,41243.0,72.52
Grenada,"(2021, 2)",2442.0,21610.0,3000.0,2.65
Grenada,"(2021, 3)",7681.0,67969.0,10084.0,8.92
Grenada,"(2021, 4)",4619.0,40874.0,12666.0,11.21
Grenada,"(2021, 5)",10820.0,95739.0,17344.0,15.35
Grenada,"(2021, 6)",6838.0,60503.0,19521.0,17.27
Grenada,"(2021, 7)",5029.0,44499.0,21453.0,18.98
Grenada,"(2021, 8)",5599.0,49540.0,23965.0,21.21
Grenada,"(2021, 9)",14141.0,125124.0,33132.0,29.32
Grenada,"(2021, 10)",12274.0,108606.0,38205.0,33.81
Grenada,"(2021, 11)",5070.0,44862.0,40353.0,35.71
Grenada,"(2021, 12)",4925.0,43577.0,41287.0,36.53
Grenada,"(2022, 1)",4747.0,42000.0,42467.0,37.58
Grenada,"(2022, 2)",1730.0,15308.0,42971.0,38.02
Grenada,"(2022, 3)",1238.0,10953.0,43292.0,38.31
Guatemala,"(2021, 2)",2999.0,164.0,2224.0,0.01
Guatemala,"(2021, 3)",97043.0,5316.0,106973.0,0.59
Guatemala,"(2021, 4)",70567.0,3868.0,168935.0,0.93
Guatemala,"(2021, 5)",297611.0,16306.0,436067.0,2.39
Guatemala,"(2021, 6)",459391.0,25172.0,788440.0,4.32
Guatemala,"(2021, 7)",1025228.0,56175.0,1824440.0,10.0
Guatemala,"(2021, 8)",2420979.0,132659.0,3352959.0,18.37
Guatemala,"(2021, 9)",2402930.0,131670.0,4522494.0,24.78
Guatemala,"(2021, 10)",1729756.0,94783.0,5331029.0,29.21
Guatemala,"(2021, 11)",1410662.0,77299.0,5993236.0,32.84
Guatemala,"(2021, 12)",1319212.0,72287.0,6535250.0,35.81
Guatemala,"(2022, 1)",2054077.0,112553.0,6925768.0,37.95
Guatemala,"(2022, 2)",1235333.0,67690.0,7184896.0,39.37
Guatemala,"(2022, 3)",1077931.0,59065.0,7624143.0,41.78
Guernsey,"(2021, 1)",4228.0,66703.0,6151.0,9.7
Guernsey,"(2021, 2)",11551.0,182236.0,13950.0,22.01
Guernsey,"(2021, 3)",13936.0,219856.0,21500.0,33.92
Guernsey,"(2021, 4)",14582.0,230052.0,32969.0,52.01
Guernsey,"(2021, 5)",14621.0,230671.0,,
Guernsey,"(2021, 6)",16127.0,254432.0,,
Guernsey,"(2021, 7)",12222.0,192820.0,,
Guernsey,"(2021, 8)",7256.0,114476.0,,
Guernsey,"(2021, 9)",2514.0,39663.0,,
Guernsey,"(2021, 10)",1369.0,21600.0,,
Guernsey,"(2021, 11)",971.0,15321.0,,
Guernsey,"(2021, 12)",26331.0,415422.0,,
Guernsey,"(2022, 1)",15375.0,242566.0,54146.0,85.42
Guernsey,"(2022, 2)",1942.0,30641.0,,
Guernsey,"(2022, 3)",2767.0,43656.0,,
Guinea,"(2021, 3)",0.0,0.0,59993.0,0.44
Guinea,"(2021, 4)",81420.0,6031.0,95312.0,0.71
Guinea,"(2021, 5)",188233.0,13945.0,264950.0,1.96
Guinea,"(2021, 6)",223641.0,16568.0,401425.0,2.97
Guinea,"(2021, 7)",290285.0,21507.0,561121.0,4.16
Guinea,"(2021, 8)",301859.0,22367.0,831183.0,6.16
Guinea,"(2021, 9)",613177.0,45429.0,1227490.0,9.09
Guinea,"(2021, 10)",460576.0,34125.0,1513854.0,11.22
Guinea,"(2021, 11)",244779.0,18133.0,1658464.0,12.29
Guinea,"(2021, 12)",391552.0,29009.0,2026767.0,15.02
Guinea,"(2022, 1)",1866888.0,138315.0,3382832.0,25.06
Guinea,"(2022, 2)",621142.0,46022.0,,
Guinea,"(2022, 3)",579005.0,42897.0,3472605.0,25.73
Guinea-Bissau,"(2021, 5)",9025.0,4484.0,5889.0,0.29
Guinea-Bissau,"(2021, 6)",9154.0,4549.0,21855.0,1.08
Guinea-Bissau,"(2021, 7)",4848.0,2412.0,24000.0,1.19
Guinea-Bissau,"(2021, 8)",14056.0,6974.0,28097.0,1.39
Guinea-Bissau,"(2021, 9)",61415.0,30472.0,87231.0,4.33
Guinea-Bissau,"(2021, 10)",31523.0,15639.0,127719.0,6.34
Guinea-Bissau,"(2021, 11)",233674.0,115939.0,349317.0,17.33
Guinea-Bissau,"(2021, 12)",45571.0,22611.0,390794.0,19.39
Guinea-Bissau,"(2022, 1)",11299.0,5606.0,396327.0,19.66
Guinea-Bissau,"(2022, 2)",131583.0,65284.0,514401.0,25.52
Guinea-Bissau,"(2022, 3)",5923.0,2941.0,519455.0,25.77
Guyana,"(2021, 2)",3994.0,5053.0,1852.0,0.23
Guyana,"(2021, 3)",24922.0,31532.0,32714.0,4.14
Guyana,"(2021, 4)",100313.0,126923.0,124000.0,15.69
Guyana,"(2021, 5)",127760.0,161652.0,187234.0,23.69
Guyana,"(2021, 6)",81015.0,102508.0,233134.0,29.5
Guyana,"(2021, 7)",46183.0,58436.0,250712.0,31.72
Guyana,"(2021, 8)",85087.0,107660.0,313469.0,39.66
Guyana,"(2021, 9)",71266.0,90175.0,357208.0,45.2
Guyana,"(2021, 10)",80828.0,102270.0,380257.0,48.11
Guyana,"(2021, 11)",53315.0,67461.0,400561.0,50.68
Guyana,"(2021, 12)",40688.0,51481.0,410499.0,51.94
Guyana,"(2022, 1)",56341.0,71289.0,423439.0,53.58
Guyana,"(2022, 2)",35824.0,45328.0,431597.0,54.61
Guyana,"(2022, 3)",81202.0,102744.0,471864.0,59.7
Haiti,"(2021, 7)",6053.0,526.0,6576.0,0.06
Haiti,"(2021, 8)",27523.0,2388.0,29332.0,0.25
Haiti,"(2021, 9)",34989.0,3034.0,47010.0,0.41
Haiti,"(2021, 10)",57239.0,4957.0,96262.0,0.83
Haiti,"(2021, 11)",61696.0,5344.0,118222.0,1.02
Haiti,"(2021, 12)",10884.0,941.0,123936.0,1.07
Haiti,"(2022, 1)",22480.0,1950.0,143733.0,1.25
Haiti,"(2022, 2)",14851.0,1283.0,151962.0,1.32
Haiti,"(2022, 3)",12748.0,1105.0,163710.0,1.42
Honduras,"(2021, 2)",0.0,0.0,2684.0,0.03
Honduras,"(2021, 3)",46439.0,4608.0,43073.0,0.43
Honduras,"(2021, 4)",37638.0,3737.0,55000.0,0.55
Honduras,"(2021, 5)",173170.0,17205.0,209704.0,2.08
Honduras,"(2021, 6)",476863.0,47387.0,625910.0,6.22
Honduras,"(2021, 7)",1075451.0,106873.0,1511974.0,15.03
Honduras,"(2021, 8)",2181684.0,216808.0,2768918.0,27.52
Honduras,"(2021, 9)",1445465.0,143643.0,3207579.0,31.87
Honduras,"(2021, 10)",1392542.0,138381.0,3841202.0,38.17
Honduras,"(2021, 11)",1158493.0,115125.0,4395843.0,43.68
Honduras,"(2021, 12)",1531265.0,152167.0,4915362.0,48.85
Honduras,"(2022, 1)",901626.0,89599.0,5035861.0,50.04
Honduras,"(2022, 2)",1084728.0,107794.0,5299044.0,52.66
Honduras,"(2022, 3)",444946.0,44221.0,5377876.0,53.44
Hong Kong,"(2021, 2)",11130.0,1474.0,20677.0,0.27
Hong Kong,"(2021, 3)",455729.0,60340.0,461033.0,6.1
Hong Kong,"(2021, 4)",865918.0,114649.0,916299.0,12.13
Hong Kong,"(2021, 5)",964854.0,127748.0,1379463.0,18.26
Hong Kong,"(2021, 6)",1268211.0,167913.0,2249115.0,29.78
Hong Kong,"(2021, 7)",1904399.0,252145.0,3227305.0,42.73
Hong Kong,"(2021, 8)",1942212.0,257153.0,4140009.0,54.81
Hong Kong,"(2021, 9)",1189597.0,157506.0,4492536.0,59.48
Hong Kong,"(2021, 10)",420344.0,55655.0,4617670.0,61.14
Hong Kong,"(2021, 11)",373551.0,49459.0,4756164.0,62.97
Hong Kong,"(2021, 12)",484026.0,64088.0,4876512.0,64.57
Hong Kong,"(2022, 1)",1145907.0,151723.0,5360895.0,70.98
Hong Kong,"(2022, 2)",1850377.0,244993.0,6165364.0,81.63
Hong Kong,"(2022, 3)",1906713.0,252452.0,6502770.0,86.1
Hungary,"(2020, 12)",18606.0,1932.0,,
Hungary,"(2021, 1)",221648.0,23011.0,237872.0,2.47
Hungary,"(2021, 2)",562382.0,58374.0,685247.0,7.11
Hungary,"(2021, 3)",1849125.0,191931.0,2065948.0,21.44
Hungary,"(2021, 4)",2918172.0,302899.0,4023137.0,41.76
Hungary,"(2021, 5)",3036412.0,315171.0,5176630.0,53.73
Hungary,"(2021, 6)",1208473.0,125427.0,5486514.0,56.95
Hungary,"(2021, 7)",771280.0,80042.0,5617260.0,58.31
Hungary,"(2021, 8)",771280.0,80042.0,5772010.0,59.91
Hungary,"(2021, 9)",743617.0,77172.0,5891228.0,61.15
Hungary,"(2021, 10)",597359.0,62007.0,5955207.0,61.81
Hungary,"(2021, 11)",1398669.0,145177.0,6132549.0,63.65
Hungary,"(2021, 12)",1077937.0,111884.0,6266064.0,65.04
Hungary,"(2022, 1)",698746.0,72529.0,6364167.0,66.06
Hungary,"(2022, 2)",273203.0,28360.0,6394782.0,66.38
Hungary,"(2022, 3)",230090.0,23883.0,6402207.0,66.45
Iceland,"(2020, 12)",63.0,171.0,4875.0,1.32
Iceland,"(2021, 1)",10993.0,29812.0,10702.0,2.9
Iceland,"(2021, 2)",14940.0,40509.0,19593.0,5.31
Iceland,"(2021, 3)",34380.0,93223.0,49289.0,13.36
Iceland,"(2021, 4)",59542.0,161453.0,109409.0,29.67
Iceland,"(2021, 5)",121582.0,329676.0,171376.0,46.47
Iceland,"(2021, 6)",143681.0,389599.0,259385.0,70.33
Iceland,"(2021, 7)",79950.0,216787.0,269095.0,72.97
